person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.394,0.331
1,Round,0.374,0.312
1,Round,0.368,0.310
1,Round,0.358,0.308
1,Round,0.319,0.287
1,Round,0.344,0.318
1,Round,0.346,0.318
1,Round,0.340,0.314
1,Round,0.361,0.341
1,Round,0.349,0.331
1,Round,0.371,0.365
1,Round,0.367,0.380
1,Round,0.350,0.352
1,Round,0.347,0.371
1,Round,0.331,0.352
1,Round,0.318,0.349
1,Round,0.318,0.358
1,Round,0.319,0.371
1,Round,0.345,0.422
1,Round,0.349,0.443
1,Round,0.359,0.453
1,Round,0.372,0.474
1,Round,0.376,0.478
1,Round,0.378,0.491
1,Round,0.375,0.479
1,Round,0.375,0.472
1,Round,0.351,0.439
1,Round,0.362,0.454
1,Round,0.352,0.447
1,Round,0.367,0.470
1,Round,0.348,0.473
1,Round,0.333,0.462
1,Round,0.338,0.522
1,Round,0.322,0.541
1,Round,0.307,0.560
1,Round,0.326,0.621
1,Round,0.352,0.695
1,Round,0.343,0.749
1,Round,0.355,0.783
1,Round,0.333,0.739
1,Round,0.353,0.774
1,Round,0.359,0.775
1,Round,0.363,0.815
1,Round,0.359,0.778
1,Round,0.368,0.861
1,Round,0.370,0.807
1,Round,0.360,0.846
1,Round,0.358,0.805
1,Round,0.359,0.806
1,Round,0.329,0.679
1,Round,0.351,0.665
1,Round,0.361,0.686
1,Round,0.351,0.640
1,Round,0.345,0.641
1,Round,0.330,0.593
1,Round,0.352,0.626
1,Round,0.364,0.649
1,Round,0.362,0.625
1,Round,0.348,0.600
1,Round,0.362,0.609
1,Round,0.396,0.635
1,Round,0.372,0.556
1,Round,0.372,0.554
1,Round,0.355,0.545
1,Round,0.339,0.520
1,Round,0.356,0.535
1,Round,0.367,0.564
1,Round,0.367,0.536
1,Round,0.361,0.513
1,Round,0.360,0.519
1,Round,0.354,0.488
1,Round,0.368,0.497
1,Round,0.354,0.456
1,Round,0.336,0.394
1,Round,0.332,0.369
1,Round,0.318,0.349
1,Round,0.339,0.341
1,Round,0.329,0.315
1,Round,0.336,0.301
1,Round,0.347,0.316
1,Round,0.352,0.307
1,Round,0.358,0.299
1,Round,0.352,0.286
1,Round,0.328,0.255
1,Round,0.349,0.253
1,Round,0.387,0.265
1,Round,0.410,0.274
1,Round,0.438,0.280
1,Round,0.475,0.290
1,Round,0.471,0.295
1,Round,0.504,0.312
1,Round,0.541,0.324
1,Round,0.531,0.314
1,Round,0.550,0.321
1,Round,0.589,0.330
1,Round,0.629,0.349
1,Round,0.713,0.386
1,Round,0.746,0.397
1,Round,0.733,0.355
1,Round,0.806,0.378
1,Round,0.820,0.384
1,Round,0.813,0.372
1,Round,0.887,0.398
1,Round,0.863,0.382
1,Round,0.786,0.363
1,Round,0.889,0.383
1,Round,0.811,0.377
1,Round,0.867,0.407
1,Round,0.863,0.392
1,Round,0.895,0.399
1,Round,0.855,0.396
1,Round,0.809,0.383
1,Round,0.842,0.388
1,Round,0.823,0.379
1,Round,0.864,0.383
1,Round,0.868,0.395
1,Round,0.949,0.398
1,Round,0.819,0.395
1,Round,0.859,0.389
1,Round,0.896,0.395
1,Round,0.856,0.384
1,Round,0.881,0.396
1,Round,0.862,0.388
1,Round,0.889,0.390
1,Round,0.864,0.394
1,Round,0.858,0.381
1,Round,0.913,0.393
1,Round,0.803,0.375
1,Round,0.848,0.373
1,Round,0.797,0.369
1,Round,0.812,0.371
1,Round,0.825,0.364
1,Round,0.762,0.353
1,Round,0.785,0.376
1,Round,0.748,0.369
1,Round,0.728,0.366
1,Round,0.722,0.363
1,Round,0.663,0.329
1,Round,0.714,0.344
1,Round,0.749,0.357
1,Round,0.714,0.345
1,Round,0.718,0.368
1,Round,0.711,0.355
1,Round,0.736,0.374
1,Round,0.686,0.356
1,Round,0.708,0.360
1,Round,0.703,0.358
1,Round,0.641,0.332
1,Round,0.618,0.320
1,Round,0.659,0.334
1,Round,0.639,0.337
1,Round,0.646,0.345
1,Round,0.614,0.334
1,Round,0.609,0.338
1,Round,0.585,0.322
1,Round,0.598,0.338
1,Round,0.625,0.364
1,Round,0.630,0.358
1,Round,0.599,0.351
1,Round,0.587,0.336
1,Round,0.609,0.355
1,Round,0.553,0.335
1,Round,0.465,0.297
1,Round,0.445,0.289
1,Round,0.431,0.299
1,Round,0.354,0.256
1,Round,0.387,0.286
1,Round,0.400,0.310
1,Round,0.400,0.317
1,Round,0.408,0.339
1,Round,0.411,0.353
1,Round,0.403,0.356
1,Round,0.403,0.373
1,Round,0.392,0.369
1,Round,0.399,0.381
1,Round,0.405,0.385
1,Round,0.422,0.401
1,Round,0.403,0.382
1,Round,0.309,0.289
1,Round,0.295,0.276
1,Round,0.311,0.293
1,Round,0.291,0.278
1,Round,0.272,0.257
1,Round,0.253,0.243
1,Almond,0.248,0.239
1,Almond,0.248,0.238
1,Almond,0.245,0.240
1,Round,0.265,0.261
1,Round,0.282,0.267
1,Round,0.303,0.292
1,Round,0.322,0.306
1,Round,0.321,0.313
1,Round,0.359,0.348
1,Round,0.366,0.356
1,Round,0.343,0.337
1,Round,0.273,0.267
1,Round,0.276,0.261
1,Round,0.286,0.275
1,Round,0.290,0.275
1,Round,0.293,0.278
1,Round,0.307,0.287
1,Round,0.332,0.316
1,Round,0.359,0.342
1,Round,0.366,0.357
1,Round,0.389,0.370
1,Round,0.387,0.370
1,Round,0.384,0.367
1,Round,0.367,0.347
1,Round,0.364,0.337
1,Round,0.368,0.339
1,Round,0.347,0.319
1,Round,0.347,0.314
1,Round,0.292,0.277
1,Almond,0.239,0.219
1,Round,0.250,0.231
1,Round,0.260,0.242
1,Almond,0.249,0.235
1,Round,0.256,0.227
1,Round,0.267,0.235
1,Round,0.304,0.275
1,Round,0.334,0.303
1,Round,0.368,0.334
1,Round,0.380,0.341
1,Round,0.391,0.355
1,Round,0.407,0.372
1,Round,0.397,0.359
1,Round,0.398,0.359
1,Round,0.384,0.350
1,Round,0.389,0.357
1,Round,0.390,0.363
1,Round,0.377,0.354
1,Round,0.370,0.360
1,Round,0.355,0.355
1,Round,0.332,0.336
1,Round,0.330,0.348
1,Round,0.328,0.352
1,Round,0.338,0.368
1,Round,0.337,0.366
1,Round,0.331,0.350
1,Round,0.322,0.336
1,Round,0.316,0.327
1,Round,0.340,0.324
1,Round,0.362,0.348
1,Round,0.349,0.326
1,Round,0.372,0.340
1,Round,0.374,0.341
1,Round,0.401,0.364
1,Round,0.382,0.344
1,Round,0.391,0.353
1,Round,0.393,0.351
1,Round,0.391,0.349
1,Round,0.393,0.353
1,Round,0.382,0.341
1,Round,0.291,0.267
1,Round,0.301,0.290
1,Round,0.316,0.306
1,Round,0.300,0.290
1,Round,0.309,0.294
1,Round,0.316,0.293
1,Round,0.326,0.307
1,Round,0.344,0.320
1,Round,0.378,0.346
1,Round,0.376,0.345
