person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.323,0.309,Open
1,Round,0.328,0.315,Open
1,Round,0.334,0.323,Open
1,Round,0.343,0.331,Open
1,Round,0.300,0.291,Open
1,Round,0.321,0.310,Open
1,Round,0.319,0.310,Open
1,Round,0.324,0.313,Open
1,Round,0.327,0.313,Open
1,Round,0.335,0.321,Open
1,Round,0.325,0.315,Open
1,Round,0.320,0.309,Open
1,Round,0.233,0.218,Open
1,Round,0.226,0.205,Open
1,Round,0.144,0.127,Close
1,Round,0.144,0.125,Close
1,Round,0.160,0.143,Close
1,Round,0.151,0.135,Close
1,Round,0.152,0.134,Close
1,Round,0.188,0.174,Close
1,Round,0.188,0.175,Close
1,Round,0.250,0.239,Open
1,Round,0.255,0.244,Open
1,Round,0.257,0.246,Open
1,Round,0.313,0.316,Open
1,Round,0.309,0.309,Open
1,Round,0.318,0.311,Open
1,Round,0.323,0.312,Open
1,Round,0.336,0.330,Open
1,Round,0.336,0.324,Open
1,Round,0.336,0.323,Open
1,Round,0.356,0.357,Open
1,Round,0.355,0.355,Open
1,Round,0.348,0.348,Open
1,Round,0.358,0.354,Open
1,Round,0.362,0.355,Open
1,Round,0.344,0.335,Open
1,Round,0.340,0.331,Open
1,Round,0.343,0.341,Open
1,Round,0.344,0.338,Open
1,Round,0.325,0.328,Open
1,Round,0.328,0.326,Open
1,Round,0.327,0.326,Open
1,Round,0.337,0.335,Open
1,Round,0.346,0.341,Open
1,Round,0.351,0.344,Open
1,Round,0.353,0.349,Open
1,Round,0.354,0.347,Open
1,Round,0.353,0.348,Open
1,Round,0.354,0.348,Open
1,Round,0.335,0.331,Open
1,Round,0.348,0.345,Open
1,Round,0.346,0.345,Open
1,Round,0.345,0.332,Open
1,Round,0.350,0.338,Open
1,Round,0.348,0.344,Open
1,Round,0.346,0.342,Open
1,Round,0.348,0.345,Open
1,Round,0.339,0.326,Open
1,Round,0.334,0.322,Open
1,Round,0.212,0.186,Close
1,Round,0.211,0.190,Close
1,Round,0.168,0.145,Close
1,Round,0.167,0.153,Close
1,Round,0.159,0.141,Close
1,Round,0.189,0.173,Close
1,Round,0.173,0.155,Close
1,Round,0.175,0.159,Close
