person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.293,0.297
1,Round,0.298,0.303
1,Round,0.299,0.298
1,Round,0.298,0.295
1,Round,0.287,0.287
1,Round,0.274,0.278
1,Almond,0.224,0.230
1,Almond,0.171,0.180
1,Almond,0.164,0.177
1,Almond,0.154,0.169
1,Almond,0.160,0.178
1,Almond,0.162,0.180
1,Almond,0.172,0.189
1,Almond,0.173,0.190
1,Almond,0.197,0.209
1,Almond,0.223,0.234
1,Almond,0.225,0.240
1,Almond,0.220,0.234
1,Round,0.238,0.254
1,Almond,0.232,0.248
1,Almond,0.235,0.246
1,Almond,0.233,0.245
1,Almond,0.228,0.243
1,Almond,0.241,0.250
1,Almond,0.212,0.220
1,Almond,0.192,0.202
1,Almond,0.150,0.165
1,Almond,0.113,0.129
1,Almond,0.158,0.165
1,Round,0.283,0.275
1,Round,0.305,0.292
1,Round,0.340,0.327
1,Round,0.351,0.335
1,Round,0.366,0.347
1,Round,0.376,0.356
1,Round,0.367,0.348
1,Round,0.405,0.383
1,Round,0.402,0.382
1,Round,0.390,0.381
1,Round,0.354,0.353
1,Round,0.389,0.376
1,Round,0.380,0.374
1,Round,0.380,0.370
1,Round,0.404,0.394
1,Round,0.374,0.359
1,Round,0.369,0.355
1,Almond,0.243,0.244
1,Almond,0.206,0.214
1,Almond,0.209,0.220
1,Almond,0.225,0.236
1,Round,0.282,0.290
1,Round,0.338,0.335
1,Round,0.353,0.350
1,Round,0.359,0.356
1,Round,0.345,0.345
1,Round,0.360,0.351
1,Round,0.350,0.346
1,Round,0.376,0.361
1,Round,0.385,0.365
1,Round,0.392,0.366
1,Round,0.403,0.370
1,Round,0.422,0.380
1,Round,0.422,0.376
1,Round,0.439,0.387
1,Round,0.431,0.391
1,Round,0.418,0.381
1,Round,0.425,0.400
1,Round,0.451,0.437
1,Round,0.447,0.445
1,Round,0.438,0.448
1,Round,0.451,0.470
1,Round,0.453,0.479
1,Round,0.393,0.437
1,Round,0.363,0.418
1,Round,0.305,0.363
1,Round,0.319,0.373
1,Round,0.260,0.312
1,Almond,0.172,0.209
1,Almond,0.185,0.222
1,Round,0.231,0.270
1,Round,0.280,0.322
1,Round,0.308,0.354
1,Round,0.300,0.345
1,Round,0.308,0.355
1,Round,0.250,0.296
1,Almond,0.150,0.183
1,Almond,0.153,0.188
1,Round,0.237,0.275
1,Round,0.296,0.339
1,Round,0.311,0.359
1,Round,0.292,0.344
1,Almond,0.155,0.193
1,Almond,0.153,0.193
1,Almond,0.180,0.221
1,Round,0.247,0.294
1,Round,0.283,0.334
1,Round,0.312,0.355
1,Round,0.339,0.379
1,Round,0.324,0.362
1,Round,0.323,0.360
1,Round,0.343,0.375
1,Round,0.325,0.359
1,Almond,0.192,0.213
1,Almond,0.154,0.176
1,Almond,0.165,0.193
1,Almond,0.190,0.222
1,Round,0.244,0.270
1,Round,0.291,0.304
1,Round,0.291,0.307
1,Round,0.262,0.276
1,Almond,0.216,0.231
1,Almond,0.187,0.192
1,Almond,0.194,0.203
1,Almond,0.216,0.224
1,Round,0.264,0.259
1,Round,0.307,0.295
1,Round,0.339,0.312
1,Round,0.366,0.326
1,Round,0.323,0.300
1,Round,0.321,0.307
1,Round,0.330,0.321
1,Round,0.287,0.284
