person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.346,0.356
1,Round,0.318,0.338
1,Round,0.326,0.337
1,Round,0.305,0.304
1,Round,0.327,0.317
1,Round,0.302,0.302
1,Round,0.321,0.312
1,Round,0.336,0.329
1,Round,0.316,0.327
1,Round,0.299,0.293
1,Round,0.298,0.296
1,Round,0.282,0.275
1,Almond,0.220,0.210
1,Almond,0.204,0.193
1,Round,0.268,0.251
1,Almond,0.246,0.230
1,Round,0.308,0.299
1,Round,0.324,0.307
1,Round,0.327,0.313
1,Round,0.333,0.319
1,Round,0.320,0.308
1,Round,0.335,0.323
1,Round,0.325,0.307
1,Round,0.329,0.310
1,Round,0.354,0.340
1,Round,0.349,0.330
1,Round,0.332,0.319
1,Round,0.318,0.298
1,Round,0.367,0.350
1,Round,0.363,0.347
1,Round,0.317,0.296
1,Round,0.312,0.294
1,Round,0.346,0.337
1,Round,0.347,0.336
1,Round,0.301,0.281
1,Round,0.342,0.320
1,Round,0.352,0.349
1,Round,0.329,0.319
1,Round,0.314,0.303
1,Round,0.323,0.307
1,Round,0.316,0.297
1,Round,0.335,0.324
1,Round,0.330,0.315
1,Round,0.338,0.327
1,Round,0.358,0.346
1,Round,0.359,0.344
1,Round,0.343,0.336
1,Round,0.352,0.339
1,Round,0.346,0.329
1,Round,0.335,0.319
1,Round,0.381,0.373
1,Round,0.390,0.383
1,Round,0.299,0.287
1,Round,0.300,0.292
1,Almond,0.198,0.178
1,Almond,0.189,0.170
1,Almond,0.194,0.168
1,Almond,0.166,0.146
1,Almond,0.179,0.164
1,Almond,0.185,0.174
1,Almond,0.172,0.158
1,Almond,0.181,0.164
1,Almond,0.162,0.149
1,Almond,0.173,0.161
1,Almond,0.164,0.151
1,Almond,0.166,0.154
1,Almond,0.168,0.150
1,Almond,0.174,0.155
1,Almond,0.203,0.184
1,Almond,0.193,0.170
1,Round,0.271,0.260
1,Round,0.273,0.263
1,Round,0.346,0.339
1,Round,0.361,0.354
1,Round,0.381,0.367
1,Round,0.386,0.369
1,Round,0.360,0.350
1,Round,0.370,0.360
1,Round,0.391,0.384
1,Round,0.380,0.368
1,Round,0.380,0.366
1,Round,0.381,0.368
1,Round,0.371,0.360
1,Round,0.371,0.363
1,Round,0.375,0.365
1,Round,0.392,0.377
1,Round,0.393,0.381
1,Round,0.412,0.397
1,Round,0.389,0.375
1,Round,0.390,0.376
1,Round,0.403,0.385
1,Round,0.406,0.392
1,Round,0.390,0.380
1,Round,0.397,0.386
1,Round,0.383,0.377
2,Round,0.340,0.363
2,Round,0.386,0.403
2,Round,0.373,0.382
2,Round,0.373,0.386
2,Round,0.372,0.383
2,Round,0.365,0.374
2,Round,0.364,0.374
2,Round,0.362,0.375
2,Round,0.362,0.372
2,Round,0.358,0.370
2,Round,0.355,0.367
2,Round,0.357,0.365
2,Round,0.356,0.364
2,Round,0.342,0.351
2,Round,0.345,0.356
2,Round,0.345,0.354
2,Round,0.345,0.355
2,Round,0.347,0.354
2,Round,0.352,0.360
2,Round,0.346,0.355
2,Round,0.347,0.356
2,Round,0.357,0.366
2,Round,0.353,0.363
2,Round,0.351,0.357
2,Round,0.345,0.353
2,Round,0.364,0.372
2,Round,0.357,0.364
2,Round,0.352,0.362
2,Round,0.356,0.365
2,Round,0.360,0.366
2,Round,0.361,0.370
2,Round,0.351,0.359
2,Round,0.346,0.355
2,Round,0.341,0.353
