person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.370,0.330,Open
1,Almond,0.383,0.347,Open
1,Almond,0.375,0.342,Open
1,Almond,0.375,0.343,Open
1,Almond,0.380,0.345,Open
1,Almond,0.358,0.327,Close
1,Almond,0.368,0.333,Close
1,Almond,0.375,0.342,Open
1,Almond,0.372,0.339,Open
1,Almond,0.360,0.334,Close
1,Almond,0.365,0.338,Close
1,Almond,0.382,0.350,Open
1,Almond,0.383,0.351,Open
1,Almond,0.374,0.342,Open
1,Almond,0.378,0.349,Open
1,Almond,0.391,0.362,Open
1,Almond,0.397,0.364,Open
1,Almond,0.396,0.362,Open
1,Almond,0.398,0.364,Open
1,Almond,0.370,0.336,Open
1,Almond,0.384,0.352,Open
1,Almond,0.373,0.342,Open
1,Almond,0.376,0.344,Open
1,Almond,0.376,0.342,Open
1,Almond,0.368,0.337,Close
1,Almond,0.384,0.351,Open
1,Almond,0.388,0.353,Open
1,Almond,0.384,0.350,Open
1,Almond,0.370,0.337,Open
1,Almond,0.370,0.338,Open
1,Almond,0.371,0.337,Open
1,Almond,0.369,0.337,Close
1,Almond,0.380,0.346,Open
1,Almond,0.374,0.343,Open
1,Almond,0.379,0.348,Open
1,Almond,0.386,0.352,Open
1,Almond,0.371,0.338,Open
1,Almond,0.367,0.332,Close
1,Almond,0.366,0.331,Close
1,Almond,0.383,0.345,Open
1,Almond,0.390,0.351,Open
1,Almond,0.387,0.346,Open
1,Almond,0.386,0.342,Open
1,Almond,0.416,0.372,Open
1,Almond,0.417,0.373,Open
1,Almond,0.431,0.386,Open
1,Almond,0.418,0.376,Open
1,Almond,0.417,0.373,Open
1,Almond,0.414,0.370,Open
1,Almond,0.426,0.381,Open
1,Almond,0.431,0.391,Open
1,Almond,0.432,0.394,Open
1,Almond,0.427,0.390,Open
1,Almond,0.420,0.382,Open
1,Almond,0.422,0.384,Open
1,Almond,0.430,0.394,Open
1,Almond,0.440,0.401,Open
1,Almond,0.448,0.407,Open
1,Almond,0.457,0.415,Open
1,Almond,0.451,0.411,Open
1,Almond,0.449,0.408,Open
1,Almond,0.439,0.399,Open
1,Almond,0.443,0.402,Open
1,Almond,0.447,0.404,Open
1,Almond,0.428,0.387,Open
1,Almond,0.424,0.385,Open
1,Almond,0.421,0.383,Open
1,Almond,0.430,0.392,Open
1,Almond,0.447,0.403,Open
1,Almond,0.437,0.394,Open
1,Almond,0.431,0.391,Open
1,Almond,0.377,0.344,Open
1,Almond,0.385,0.350,Open
1,Almond,0.376,0.332,Open
1,Almond,0.374,0.339,Open
1,Almond,0.350,0.324,Close
1,Almond,0.350,0.327,Close
1,Almond,0.365,0.333,Close
1,Almond,0.363,0.331,Close
1,Almond,0.358,0.329,Close
1,Almond,0.357,0.329,Close
1,Almond,0.364,0.334,Close
1,Almond,0.361,0.331,Close
1,Almond,0.359,0.329,Close
1,Almond,0.356,0.328,Close
1,Almond,0.364,0.331,Close
1,Almond,0.367,0.333,Close
1,Almond,0.368,0.333,Close
1,Almond,0.366,0.330,Close
1,Almond,0.353,0.323,Close
1,Almond,0.360,0.330,Close
1,Almond,0.351,0.318,Close
1,Almond,0.347,0.314,Close
1,Almond,0.367,0.332,Close
1,Almond,0.373,0.338,Open
1,Almond,0.390,0.350,Open
1,Almond,0.390,0.350,Open
1,Almond,0.387,0.351,Open
1,Almond,0.399,0.355,Open
1,Almond,0.390,0.339,Open
1,Almond,0.399,0.347,Open
1,Almond,0.410,0.362,Open
1,Almond,0.399,0.354,Open
1,Almond,0.395,0.355,Open
1,Almond,0.381,0.340,Open
1,Almond,0.397,0.359,Open
1,Almond,0.399,0.362,Open
1,Almond,0.386,0.346,Open
1,Almond,0.380,0.341,Open
1,Almond,0.393,0.349,Open
1,Almond,0.402,0.357,Open
1,Almond,0.397,0.355,Open
1,Almond,0.398,0.357,Open
1,Almond,0.388,0.344,Open
1,Almond,0.385,0.343,Open
1,Almond,0.407,0.361,Open
1,Almond,0.395,0.353,Open
1,Almond,0.384,0.340,Open
1,Almond,0.388,0.340,Open
1,Almond,0.404,0.359,Open
1,Almond,0.401,0.359,Open
1,Almond,0.402,0.360,Open
1,Almond,0.403,0.357,Open
1,Almond,0.368,0.324,Close
1,Almond,0.371,0.330,Open
1,Almond,0.396,0.352,Open
1,Almond,0.393,0.350,Open
1,Almond,0.398,0.353,Open
1,Almond,0.399,0.355,Open
1,Almond,0.389,0.347,Open
1,Almond,0.382,0.340,Open
1,Almond,0.386,0.340,Open
1,Almond,0.371,0.327,Open
1,Almond,0.384,0.336,Open
1,Almond,0.380,0.327,Open
1,Almond,0.365,0.321,Close
1,Almond,0.375,0.336,Open
1,Almond,0.390,0.347,Open
1,Almond,0.390,0.347,Open
1,Almond,0.387,0.340,Open
1,Almond,0.386,0.338,Open
1,Almond,0.381,0.335,Open
1,Almond,0.383,0.336,Open
1,Almond,0.381,0.331,Open
1,Almond,0.374,0.329,Open
1,Almond,0.398,0.350,Open
1,Almond,0.402,0.352,Open
1,Almond,0.395,0.347,Open
1,Almond,0.398,0.348,Open
1,Almond,0.387,0.343,Open
1,Almond,0.385,0.339,Open
1,Almond,0.406,0.360,Open
1,Almond,0.395,0.352,Open
1,Almond,0.389,0.342,Open
1,Almond,0.383,0.339,Open
1,Almond,0.404,0.355,Open
1,Almond,0.394,0.349,Open
1,Almond,0.380,0.341,Open
1,Almond,0.388,0.348,Open
1,Almond,0.387,0.342,Open
1,Almond,0.390,0.340,Open
1,Almond,0.396,0.354,Open
1,Almond,0.398,0.357,Open
1,Almond,0.395,0.351,Open
1,Almond,0.399,0.355,Open
1,Almond,0.397,0.351,Open
1,Almond,0.402,0.356,Open
1,Almond,0.413,0.364,Open
1,Almond,0.411,0.360,Open
1,Almond,0.429,0.382,Open
1,Almond,0.428,0.381,Open
1,Almond,0.454,0.404,Open
1,Almond,0.454,0.404,Open
1,Almond,0.448,0.400,Open
1,Almond,0.447,0.396,Open
1,Almond,0.453,0.401,Open
1,Almond,0.461,0.408,Open
1,Almond,0.445,0.393,Open
1,Almond,0.445,0.393,Open
1,Almond,0.455,0.402,Open
1,Almond,0.451,0.399,Open
1,Almond,0.449,0.399,Open
1,Almond,0.447,0.395,Open
1,Almond,0.465,0.410,Open
1,Almond,0.459,0.403,Open
1,Almond,0.453,0.399,Open
1,Almond,0.458,0.406,Open
1,Almond,0.450,0.400,Open
1,Almond,0.455,0.405,Open
1,Almond,0.444,0.400,Open
1,Almond,0.437,0.395,Open
1,Almond,0.442,0.397,Open
1,Almond,0.445,0.401,Open
1,Almond,0.451,0.408,Open
1,Almond,0.454,0.409,Open
1,Almond,0.448,0.406,Open
1,Almond,0.454,0.413,Open
1,Almond,0.454,0.408,Open
1,Almond,0.453,0.407,Open
1,Almond,0.455,0.409,Open
1,Almond,0.455,0.410,Open
1,Almond,0.453,0.408,Open
