person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.400,0.361,Open
1,Almond,0.330,0.288,Close
1,Almond,0.339,0.296,Close
1,Almond,0.337,0.292,Close
1,Almond,0.322,0.280,Close
1,Almond,0.332,0.291,Close
1,Almond,0.345,0.303,Open
1,Almond,0.389,0.347,Open
1,Almond,0.381,0.340,Open
1,Almond,0.386,0.346,Open
1,Almond,0.373,0.332,Open
1,Almond,0.385,0.343,Open
1,Almond,0.400,0.358,Open
1,Almond,0.408,0.371,Open
1,Almond,0.395,0.358,Open
1,Almond,0.403,0.368,Open
1,Almond,0.408,0.377,Open
1,Almond,0.411,0.376,Open
1,Almond,0.410,0.377,Open
1,Almond,0.413,0.376,Open
1,Almond,0.409,0.371,Open
1,Almond,0.399,0.362,Open
1,Almond,0.401,0.366,Open
1,Almond,0.404,0.374,Open
1,Almond,0.402,0.369,Open
1,Almond,0.410,0.377,Open
1,Almond,0.411,0.379,Open
1,Almond,0.396,0.361,Open
1,Almond,0.406,0.368,Open
1,Almond,0.409,0.376,Open
1,Almond,0.415,0.380,Open
1,Almond,0.401,0.368,Open
1,Almond,0.410,0.376,Open
1,Almond,0.412,0.382,Open
1,Almond,0.417,0.381,Open
1,Almond,0.369,0.332,Open
1,Almond,0.378,0.334,Open
1,Almond,0.328,0.282,Close
1,Almond,0.333,0.286,Close
1,Almond,0.330,0.292,Close
1,Almond,0.334,0.292,Close
1,Almond,0.348,0.304,Open
1,Almond,0.353,0.312,Open
1,Almond,0.384,0.340,Open
1,Almond,0.382,0.339,Open
1,Almond,0.399,0.355,Open
1,Almond,0.397,0.356,Open
1,Almond,0.412,0.371,Open
1,Almond,0.406,0.367,Open
1,Almond,0.408,0.365,Open
1,Almond,0.405,0.362,Open
1,Almond,0.394,0.348,Open
1,Almond,0.403,0.359,Open
1,Almond,0.404,0.358,Open
1,Almond,0.417,0.373,Open
1,Almond,0.410,0.368,Open
1,Almond,0.417,0.374,Open
1,Almond,0.402,0.360,Open
1,Almond,0.415,0.372,Open
1,Almond,0.353,0.304,Open
1,Almond,0.365,0.317,Open
1,Almond,0.326,0.280,Close
1,Almond,0.329,0.289,Close
1,Almond,0.317,0.279,Close
1,Almond,0.340,0.299,Close
1,Almond,0.353,0.310,Open
1,Almond,0.357,0.316,Open
1,Almond,0.391,0.347,Open
1,Almond,0.400,0.356,Open
1,Almond,0.421,0.380,Open
1,Almond,0.418,0.377,Open
1,Almond,0.419,0.376,Open
1,Almond,0.400,0.358,Open
1,Almond,0.404,0.363,Open
1,Almond,0.402,0.360,Open
