person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.252,0.228
1,Round,0.290,0.260
1,Round,0.291,0.262
1,Round,0.289,0.262
1,Round,0.318,0.285
1,Round,0.328,0.294
1,Round,0.341,0.305
1,Round,0.348,0.312
1,Round,0.343,0.305
1,Round,0.330,0.295
1,Round,0.326,0.292
1,Round,0.289,0.267
1,Round,0.271,0.253
1,Round,0.253,0.231
1,Round,0.256,0.234
1,Round,0.254,0.233
1,Round,0.251,0.227
1,Round,0.261,0.237
1,Round,0.267,0.244
1,Round,0.272,0.251
1,Almond,0.250,0.231
1,Almond,0.229,0.211
1,Almond,0.238,0.220
1,Round,0.254,0.238
1,Round,0.253,0.235
1,Round,0.257,0.237
1,Round,0.260,0.243
1,Round,0.262,0.245
1,Round,0.357,0.331
1,Round,0.364,0.329
1,Round,0.383,0.350
1,Round,0.369,0.333
1,Round,0.390,0.354
1,Round,0.382,0.346
1,Round,0.388,0.348
1,Round,0.391,0.359
1,Round,0.404,0.367
1,Round,0.401,0.364
1,Round,0.381,0.344
1,Round,0.378,0.338
