person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.361,0.321
1,Round,0.366,0.325
1,Round,0.366,0.325
1,Round,0.358,0.321
1,Round,0.355,0.316
1,Round,0.357,0.320
1,Round,0.351,0.309
1,Round,0.350,0.315
1,Round,0.342,0.307
1,Round,0.337,0.300
1,Round,0.327,0.291
1,Round,0.275,0.250
1,Round,0.256,0.233
1,Round,0.261,0.244
1,Round,0.265,0.246
1,Round,0.296,0.262
1,Round,0.291,0.258
1,Round,0.291,0.259
1,Round,0.363,0.317
1,Round,0.372,0.326
1,Round,0.373,0.328
1,Round,0.372,0.323
1,Round,0.366,0.320
1,Round,0.366,0.320
1,Round,0.372,0.328
1,Round,0.360,0.315
1,Round,0.354,0.308
1,Round,0.362,0.326
1,Round,0.361,0.323
1,Round,0.360,0.323
1,Round,0.358,0.319
1,Round,0.352,0.313
1,Round,0.345,0.305
1,Round,0.351,0.313
1,Round,0.355,0.314
1,Round,0.286,0.259
1,Round,0.279,0.249
1,Almond,0.248,0.227
1,Almond,0.249,0.225
1,Almond,0.240,0.219
1,Round,0.277,0.254
1,Round,0.288,0.260
1,Round,0.310,0.277
1,Round,0.329,0.287
1,Round,0.349,0.306
1,Round,0.354,0.312
1,Round,0.354,0.310
1,Round,0.368,0.327
1,Round,0.370,0.329
1,Round,0.369,0.328
1,Round,0.360,0.320
1,Round,0.361,0.320
1,Round,0.346,0.308
1,Round,0.353,0.316
1,Round,0.362,0.322
1,Round,0.357,0.319
1,Round,0.353,0.312
1,Round,0.365,0.321
1,Round,0.368,0.325
1,Round,0.380,0.337
1,Round,0.383,0.338
1,Round,0.374,0.331
1,Round,0.373,0.330
1,Round,0.377,0.333
1,Round,0.375,0.337
1,Round,0.376,0.337
1,Round,0.318,0.291
1,Almond,0.247,0.227
1,Almond,0.249,0.231
1,Round,0.279,0.249
1,Round,0.301,0.270
1,Round,0.353,0.314
1,Round,0.339,0.301
1,Round,0.340,0.303
1,Round,0.374,0.333
1,Round,0.379,0.335
1,Round,0.373,0.327
1,Round,0.383,0.338
1,Round,0.392,0.344
1,Round,0.376,0.330
1,Round,0.378,0.335
1,Round,0.376,0.328
1,Round,0.380,0.336
1,Round,0.344,0.306
1,Round,0.349,0.304
1,Round,0.352,0.306
1,Round,0.344,0.308
1,Round,0.338,0.302
1,Round,0.309,0.282
1,Round,0.309,0.283
1,Round,0.313,0.282
1,Round,0.296,0.271
1,Round,0.303,0.277
1,Round,0.302,0.281
1,Round,0.286,0.266
1,Round,0.290,0.270
1,Almond,0.236,0.218
1,Almond,0.230,0.208
1,Almond,0.221,0.202
1,Almond,0.227,0.211
1,Almond,0.236,0.220
1,Almond,0.235,0.219
1,Almond,0.227,0.209
1,Almond,0.250,0.228
1,Round,0.262,0.241
1,Round,0.330,0.298
1,Round,0.324,0.292
1,Round,0.326,0.294
1,Round,0.403,0.360
1,Round,0.373,0.333
1,Round,0.398,0.353
1,Round,0.395,0.352
1,Round,0.391,0.344
1,Round,0.382,0.338
1,Round,0.402,0.355
1,Round,0.397,0.352
1,Round,0.400,0.353
1,Round,0.400,0.353
1,Round,0.396,0.351
1,Round,0.392,0.348
